"Dim.1","Dim.2","Dim.3","Dim.4","Dim.5"
-0.605135892945008,-1.07751476183047,-0.410504850036346,-0.164393074310312,0.224100813446213
-0.980729920388119,-1.22691961968344,-0.658581130592091,-0.623941419199332,0.496275301639521
-1.46381898750744,-1.37681648897009,0.0172634559235849,-0.178462822872002,-0.219409288339272
-0.0323149212509915,-0.326405946770421,-2.21305470213194,0.125682748173542,-2.94415851764896
0.0637197665998871,-0.250062299173097,1.08245278345706,0.0530745539125453,0.279629300980627
-2.20073953147593,-1.22224720867457,0.132866976366437,0.0825819570593096,-0.191851111180537
0.206714014885054,-0.108528322258417,0.0996931061169167,0.15944742606929,0.0819366755571218
0.226077415319978,-0.0654084321589891,0.152819011511423,0.122372239779047,-0.0577595053679511
0.0927046679026757,-0.0617738906834187,-0.351626002891352,0.343842502112426,0.492885725053808
0.0746456984133021,-0.251806333714569,0.698646294349919,-0.279882644055413,-0.315117583241909
-0.594040852825104,-0.875375188394787,-0.25019598690533,0.371209868344005,0.0712460817799067
-0.271207208670042,-0.629504964698046,-0.496599697469967,0.37486888800791,0.182709701773076
-7.31853931623435,-1.16713347628685,0.356351680865121,-4.81001044939235,0.279984756680701
-0.52359125721104,-1.284283451537,0.0436174948190895,0.0624363779574691,-0.148987448528384
0.368557032078225,0.389337400527246,0.0267846358197875,0.0859240730541744,0.0405079398736081
0.34674975131955,0.256775237716383,1.1805135958952,-0.114831338040721,-0.0760162004261599
-0.449073403124738,-0.791733810445882,-0.313337017069783,0.157646207092705,0.0177387870231574
-0.571333000332432,-0.923917574157897,-0.370240722908212,0.0751232781289492,0.00472507374231538
-1.69329182992199,-1.26151132993657,0.0556890580765098,0.0635211371873287,-0.133053494897666
1.47136435137349,2.84924312249181,-0.414044118001073,-0.479438015845949,-0.0473107820438255
0.290639135500215,0.276120784240364,-0.458577222706254,0.308459819467557,0.32532727014215
-1.46479378054491,-1.10429610229129,-0.403730033461475,0.433365134476574,0.166267935695244
